"","Date","RMM1","RMM2","Phase","Amplitude","TresMariasPrec.Rainfall","PhaseName"
"13109",2010-04-21,1.0565829,0.23158891,5,1.0816658,0,"MC5"
"13110",2010-04-22,0.59909904,0.47945216,5,0.76732916,0,"MC5"
"13111",2010-04-23,0.33783409,0.30555987,5,0.45552027,0,"MC5"
"13112",2010-04-24,0.1452896,0.066442959,5,0.15976149,0.1,"MC5"
"13113",2010-04-25,-0.34391624,0.0226915106,8,0.34466401,0.2,"WP8"
"13114",2010-04-26,-0.96478564,-0.11788455,1,0.97196096,0,"WHA1"
"13115",2010-04-27,-1.330577,-0.12668502,1,1.3365943,0,"WHA1"
"13116",2010-04-28,-1.49606,-0.0979936272,1,1.4992659,0,"WHA1"
"13117",2010-04-29,-1.6223091,-0.33361045,1,1.6562556,0.1,"WHA1"
"13118",2010-04-30,-1.5672491,-0.82943988,1,1.7732005,1.8,"WHA1"
"13119",2010-05-01,-1.6243471,-1.4108671,1,2.1515226,5,"WHA1"
"13120",2010-05-02,-1.4654664,-1.7235122,2,2.2623186,0,"IO2"
"13121",2010-05-03,-1.0158172,-1.9302363,2,2.1812146,0,"IO2"
"13122",2010-05-04,-0.44316253,-1.9616088,2,2.011045,0,"IO2"
"13123",2010-05-05,-0.00745897042,-1.8770944,2,1.8771092,0,"IO2"
"13124",2010-05-06,0.39037964,-1.7523342,3,1.7952915,0.2,"IO3"
"13125",2010-05-07,0.97996938,-1.4817795,3,1.7765163,0,"IO3"
"13126",2010-05-08,1.2857708,-1.1748546,4,1.7416917,0.1,"MC4"
"13127",2010-05-09,1.2263486,-0.94919801,4,1.5507765,0.8,"MC4"
"13128",2010-05-10,1.2213318,-0.66620225,4,1.3912141,5.1,"MC4"
"13129",2010-05-11,1.345719,-0.68444216,4,1.509775,5.7,"MC4"
"13130",2010-05-12,1.3276954,-0.77490872,4,1.5372893,1,"MC4"
"13131",2010-05-13,1.022166,-0.5334577,4,1.1529963,0.1,"MC4"
"13132",2010-05-14,0.9380492,-0.53207403,4,1.0784429,0,"MC4"
"13133",2010-05-15,0.87200832,-0.26379806,4,0.91103673,0,"MC4"
"13134",2010-05-16,0.94767457,-0.35781914,4,1.0129766,0,"MC4"
"13135",2010-05-17,0.84237003,-0.16711433,4,0.85878664,0,"MC4"
"13136",2010-05-18,0.69431806,0.25638011,5,0.74014074,0.6,"MC5"
"13137",2010-05-19,0.40768874,0.29971206,5,0.50600141,0.7,"MC5"
"13138",2010-05-20,0.12068192,0.4167091,6,0.43383244,18.4,"WP6"
"13139",2010-05-21,0.0997786969,0.71890938,6,0.72580057,1,"WP6"
"13140",2010-05-22,0.10084179,0.94280696,6,0.94818461,0.4,"WP6"
"13141",2010-05-23,-0.0220423676,1.0651362,7,1.0653642,0,"WP7"
"13142",2010-05-24,-0.2828708,0.75495172,7,0.80620593,0,"WP7"
"13143",2010-05-25,-0.73803115,0.51433361,8,0.8995716,0,"WP8"
"13144",2010-05-26,-0.79431927,0.55693716,8,0.97011447,2.2,"WP8"
"13145",2010-05-27,-1.1182501,0.20396277,8,1.1366988,0.1,"WP8"
"13146",2010-05-28,-1.2246925,-0.0542228036,1,1.2258922,0.3,"WHA1"
"13147",2010-05-29,-1.4677546,-0.27723825,1,1.4937084,0,"WHA1"
"13148",2010-05-30,-1.346718,-0.41695157,1,1.4097865,0,"WHA1"
"13149",2010-05-31,-1.322482,-0.52371621,1,1.4224055,0.2,"WHA1"
"13150",2010-06-01,-1.2461529,-0.59620237,1,1.3814319,0,"WHA1"
"13151",2010-06-02,-0.89378828,-0.47110075,1,1.0103432,0,"WHA1"
"13152",2010-06-03,-0.74855554,-0.40996569,1,0.85346776,3.5,"WHA1"
"13153",2010-06-04,-0.59415483,-0.62767875,2,0.86429197,0.3,"IO2"
"13154",2010-06-05,-0.40385735,-0.73842674,2,0.84165007,0.2,"IO2"
"13155",2010-06-06,-0.35501897,-0.81692356,2,0.89073151,0.4,"IO2"
"13156",2010-06-07,-0.29048496,-0.96746647,2,1.0101351,0,"IO2"
"13157",2010-06-08,-0.23743959,-1.1314358,2,1.1560814,0,"IO2"
"13158",2010-06-09,-0.3297208,-0.92312741,2,0.98024487,0,"IO2"
"13159",2010-06-10,-0.46238264,-0.74845022,2,0.87975872,0,"IO2"
"13160",2010-06-11,-0.54992688,-0.69591582,2,0.88697147,0,"IO2"
"13161",2010-06-12,-0.65103382,-0.65366352,2,0.92256218,0.1,"IO2"
"13162",2010-06-13,-0.54724503,-0.64266378,2,0.84409356,0,"IO2"
"13163",2010-06-14,-0.56099617,-0.78970408,2,0.96868432,0,"IO2"
"13164",2010-06-15,-0.56529683,-0.81197703,2,0.98937714,0,"IO2"
"13165",2010-06-16,-0.79521114,-0.85548633,2,1.1679972,0,"IO2"
"13166",2010-06-17,-1.27931,-0.8207559,1,1.5199586,0,"WHA1"
"13167",2010-06-18,-1.6675452,-0.70217687,1,1.8093534,0,"WHA1"
"13168",2010-06-19,-1.6771164,-0.90048724,1,1.9035747,0,"WHA1"
"13169",2010-06-20,-1.2538145,-1.5606775,2,2.0019403,0,"IO2"
"13170",2010-06-21,-0.76600367,-1.9333105,2,2.0795314,0,"IO2"
"13171",2010-06-22,-0.89298445,-1.913705,2,2.1117973,0,"IO2"
"13172",2010-06-23,-0.90058744,-1.5873302,2,1.8250138,0,"IO2"
"13173",2010-06-24,-1.0062225,-1.2741947,2,1.6235936,0,"IO2"
"13174",2010-06-25,-0.93268859,-1.0903977,2,1.4348781,0,"IO2"
"13175",2010-06-26,-0.81964505,-0.85406786,2,1.183744,0,"IO2"
"13176",2010-06-27,-0.70529497,-1.0625331,2,1.2753108,0,"IO2"
"13177",2010-06-28,-0.64341152,-1.2815695,2,1.4340149,0,"IO2"
"13178",2010-06-29,-0.86196882,-1.0081683,2,1.3264214,0,"IO2"
"13179",2010-06-30,-1.1286277,-0.81265473,1,1.3907582,0,"WHA1"
"13180",2010-07-01,-1.3009593,-1.0285331,1,1.6584256,0,"WHA1"
"13181",2010-07-02,-1.3323224,-1.101449,1,1.7286621,0,"WHA1"
"13182",2010-07-03,-1.365751,-1.2111026,1,1.8253891,0,"WHA1"
"13183",2010-07-04,-1.3304013,-0.97443563,1,1.6490884,0,"WHA1"
"13184",2010-07-05,-1.3129207,-0.95612776,1,1.6241739,0,"WHA1"
"13185",2010-07-06,-1.0102698,-0.54068685,1,1.1458566,0,"WHA1"
"13186",2010-07-07,-0.86379147,-0.25602168,1,0.9009344,0,"WHA1"
"13187",2010-07-08,-0.74150449,-0.0271598026,1,0.74200171,0,"WHA1"
"13188",2010-07-09,-0.82103318,0.0423146822,8,0.82212287,0,"WP8"
"13189",2010-07-10,-1.3110588,0.0966510177,8,1.3146164,0,"WP8"
"13190",2010-07-11,-1.9514372,0.0225211196,8,1.9515672,0,"WP8"
"13191",2010-07-12,-2.1197617,-0.19946682,1,2.1291258,0.1,"WHA1"
"13192",2010-07-13,-2.1272633,-0.40098423,1,2.1647258,0.2,"WHA1"
"13193",2010-07-14,-2.2855623,-0.45098042,1,2.3296306,0.6,"WHA1"
"13194",2010-07-15,-2.1324217,-1.0212966,1,2.3643751,0.9,"WHA1"
"13195",2010-07-16,-1.7512444,-1.5626384,1,2.3470612,0,"WHA1"
"13196",2010-07-17,-1.3049572,-1.8610923,2,2.2730107,0,"IO2"
"13197",2010-07-18,-1.0753322,-1.826368,2,2.1194243,0,"IO2"
"13198",2010-07-19,-0.72981292,-1.8097049,2,1.9513223,0,"IO2"
"13199",2010-07-20,-0.46434602,-1.7088678,2,1.7708321,0,"IO2"
"13200",2010-07-21,-0.17609783,-1.7864187,2,1.7950772,0,"IO2"
